cif_id,chgnet_total_magmom_muB,chgnet_site_magmoms_muB
mp-758412,28.383093535900116,"[0.0011751353740692139, 0.0022050589323043823, 0.0017635971307754517, 0.0015303939580917358, 0.0012448430061340332, 0.0015868991613388062, 0.001956835389137268, 0.001334458589553833, 3.4798569679260254, 3.659984588623047, 3.5420312881469727, 3.7599775791168213, 3.7097458839416504, 3.476957321166992, 3.5810117721557617, 1.834593653678894, 0.00018446147441864014, 0.002970874309539795, 0.0025282204151153564, 0.0016998648643493652, 0.0026319921016693115, 0.001530289649963379, 0.0012675076723098755, 0.0019246190786361694, 0.0011609792709350586, 0.001828506588935852, 0.002905413508415222, 0.0002441108226776123, 0.024685442447662354, 0.0298861563205719, 0.026793748140335083, 0.021225392818450928, 0.03335690498352051, 0.03574186563491821, 0.015982389450073242, 0.024814844131469727, 0.026532351970672607, 0.02124282717704773, 0.016468465328216553, 0.022848308086395264, 0.022434473037719727, 0.01774543523788452, 0.028248846530914307, 0.021401017904281616, 0.01588374376296997, 0.02387899160385132, 0.03236392140388489, 0.02896764874458313, 0.033286333084106445, 0.022708773612976074, 0.031161963939666748, 0.02606576681137085, 0.0278853178024292, 0.028714418411254883, 0.035848468542099, 0.02748119831085205, 0.030632615089416504, 0.029600143432617188, 0.021973907947540283, 0.04107201099395752, 0.0287017822265625, 0.039904892444610596, 0.017631977796554565, 0.02492275834083557, 0.018990933895111084, 0.03143814206123352, 0.021223217248916626, 0.02701467275619507, 0.01717117428779602, 0.021411865949630737, 0.04649275541305542, 0.03642535209655762, 0.026655584573745728, 0.020106196403503418, 0.03655809164047241, 0.043677330017089844]"
mp-760813,25.085112273693085,"[0.0020709633827209473, 0.0024329572916030884, 2.765655517578125e-05, 0.0003368109464645386, 4.688753604888916, 4.0208234786987305, 4.674464702606201, 3.9492287635803223, 4.580466270446777, 2.7841403484344482, 0.00021326541900634766, 0.00018411874771118164, 0.0005851760506629944, 0.0013084113597869873, 0.0033435821533203125, 0.0036836788058280945, 0.00818684697151184, 0.005385160446166992, 0.009280651807785034, 0.01564997434616089, 0.02885681390762329, 0.01729336380958557, 0.016267895698547363, 0.016877055168151855, 0.0063027143478393555, 0.015813231468200684, 0.017442315816879272, 0.0113677978515625, 0.03463563323020935, 0.01432734727859497, 0.014030009508132935, 0.032859206199645996, 0.012614190578460693, 0.023767918348312378, 0.013384640216827393, 0.007300317287445068, 0.0217607319355011, 0.012838661670684814, 0.00759512186050415, 0.00921088457107544]"
mp-770502,9.729208402335644,"[0.0024350136518478394, 0.0014964491128921509, 0.002554774284362793, 0.001034468412399292, 0.00032614171504974365, 0.00042551755905151367, 2.758910655975342, 2.828061103820801, 2.7890894412994385, 1.182260513305664, 0.006210044026374817, 0.006391316652297974, 0.005100145936012268, 0.007454924285411835, 0.008442193269729614, 0.00854964554309845, 0.0020714998245239258, 0.0009846985340118408, 0.0016418099403381348, 0.0029279887676239014, 0.0008087158203125, 0.01634061336517334, 0.0022284388542175293, 0.00036585330963134766, 0.002847522497177124, 0.0037414133548736572, 0.009051918983459473, 0.004440277814865112, 0.016216933727264404, 0.00409013032913208, 0.010598033666610718, 0.004902064800262451, 0.005034774541854858, 0.008027434349060059, 0.00528600811958313, 0.005310773849487305, 0.0006868839263916016, 0.008062422275543213, 0.003965586423873901, 0.0008342564105987549]"
mp-774312,10.77087065577507,"[0.007733538746833801, 0.004914775490760803, 0.005080074071884155, 0.004865109920501709, 1.1489897966384888, 1.8567633628845215, 1.7898257970809937, 1.8733808994293213, 1.6895785331726074, 1.7640888690948486, 0.0012109577655792236, 0.0013722926378250122, 0.0011611878871917725, 0.0018074363470077515, 0.004045546054840088, 0.004234403371810913, 0.02107107639312744, 0.01870301365852356, 0.02716696262359619, 0.044193416833877563, 0.02377474308013916, 0.036920905113220215, 0.04066440463066101, 0.03656965494155884, 0.022495955228805542, 0.031893908977508545, 0.02738937735557556, 0.011592298746109009, 0.027567178010940552, 0.03585982322692871, 0.025886207818984985, 0.02182936668395996, 0.02258160710334778, 0.024708032608032227, 0.021514713764190674, 0.010981649160385132, 0.02554786205291748, 0.01584675908088684, 0.02355015277862549, 0.013509005308151245]"
mp-780785,37.18927255272865,"[0.0014844387769699097, 0.0014628171920776367, 0.00138932466506958, 0.0014408230781555176, 0.001369580626487732, 0.0027428269386291504, 0.0012671351432800293, 0.002833455801010132, 4.448825359344482, 4.460848808288574, 4.451057434082031, 4.456007480621338, 4.450770854949951, 4.454775333404541, 4.460572719573975, 2.527604818344116, 0.002627819776535034, 0.0016592144966125488, 0.0015909969806671143, 0.0025773197412490845, 0.00020195543766021729, 0.00011205673217773438, 0.0009554922580718994, 0.00015553832054138184, 0.0007518678903579712, 0.0008754432201385498, 0.0007295161485671997, 0.00014030933380126953, 0.07819324731826782, 0.0823897123336792, 0.06463080644607544, 0.0674838125705719, 0.08017024397850037, 0.07766598463058472, 0.07907655835151672, 0.07918944954872131, 0.062012672424316406, 0.06362667679786682, 0.05742073059082031, 0.058676719665527344, 0.05717042088508606, 0.058919548988342285, 0.0697627067565918, 0.06265240907669067, 0.08002802729606628, 0.08173051476478577, 0.07746392488479614, 0.07802483439445496, 0.06837266683578491, 0.06790301203727722, 0.07803061604499817, 0.08033928275108337, 0.0794767439365387, 0.07846775650978088, 0.06317785382270813, 0.06492018699645996, 0.07702520489692688, 0.07862544059753418, 0.07879728078842163, 0.08958956599235535, 0.06363159418106079, 0.06956148147583008, 0.06086850166320801, 0.0608830451965332, 0.05682748556137085, 0.05745527148246765, 0.06339654326438904, 0.06399732828140259, 0.083916574716568, 0.07933136820793152, 0.09161514043807983, 0.07893869280815125, 0.06731078028678894, 0.06541255116462708, 0.07596907019615173, 0.09231176972389221]"
mp-1218403,6.5858171209692955,"[0.0028154700994491577, 0.00563676655292511, 0.0028131529688835144, 3.765631675720215, 2.476881504058838, 0.014717966318130493, 0.018355578184127808, 0.0834837555885315, 0.08348359167575836, 0.06599888205528259, 0.06599877774715424]"
mp-1043158,16.186884850263596,"[0.012963742017745972, 0.01367400586605072, 0.012963682413101196, 0.013674169778823853, 1.6735169887542725, 1.6735173463821411, 1.8574891090393066, 1.857489824295044, 1.7105915546417236, 1.7480452060699463, 1.7480454444885254, 1.7105915546417236, 0.002940624952316284, 0.002940744161605835, 0.0019607245922088623, 0.0019609183073043823, 0.0013680458068847656, 0.0013680458068847656, 0.0019952058792114258, 0.001995176076889038, 0.027294576168060303, 0.027294188737869263, 0.02466079592704773, 0.024660706520080566, 0.027294069528579712, 0.027294635772705078, 0.024660557508468628, 0.024660468101501465, 0.02844253182411194, 0.028443217277526855, 0.02381312847137451, 0.023813396692276, 0.2353605031967163, 0.2353607416152954, 0.34657835960388184, 0.3465797007083893, 0.045034587383270264, 0.04503452777862549, 0.05739012360572815, 0.057389795780181885, 0.027946501970291138, 0.027946263551712036, 0.021768033504486084, 0.02176821231842041, 0.027946442365646362, 0.0279465913772583, 0.02176806330680847, 0.021768122911453247, 0.033293068408966064, 0.03329351544380188, 0.04892727732658386, 0.04892772436141968, 0.02875572443008423, 0.028755515813827515, 0.017960667610168457, 0.017960399389266968]"
mp-1203473,6.232921749353409,"[0.005341380834579468, 0.005341753363609314, 0.00345611572265625, 0.003455936908721924, 2.791269302368164, 2.791269540786743, 0.00017055124044418335, 0.0001704394817352295, 0.00017052888870239258, 0.00017055869102478027, 0.00048470497131347656, 0.0004849284887313843, 0.00048488378524780273, 0.00048483163118362427, 0.01581937074661255, 0.01581937074661255, 0.015819013118743896, 0.015819013118743896, 0.01342916488647461, 0.013429343700408936, 0.013429135084152222, 0.013429135084152222, 0.003354787826538086, 0.0033549368381500244, 0.003354966640472412, 0.0033549368381500244, 0.003194093704223633, 0.0031942129135131836, 0.0031943023204803467, 0.0031939148902893066, 0.007949262857437134, 0.007948964834213257, 0.0020761191844940186, 0.002076089382171631, 0.002076089382171631, 0.002076059579849243, 0.0045722126960754395, 0.004572361707687378, 0.005854994058609009, 0.00585511326789856, 0.005854755640029907, 0.005854934453964233, 0.01133430004119873, 0.01133418083190918, 0.011334121227264404, 0.011334031820297241, 0.019603610038757324, 0.019603461027145386, 0.01960340142250061, 0.019603371620178223, 0.007834941148757935, 0.007835060358047485, 0.007834911346435547, 0.007835060358047485, 0.00355607271194458, 0.00355607271194458, 0.003556191921234131, 0.0035563111305236816, 0.024214953184127808, 0.02421480417251587, 0.02421453595161438, 0.024214893579483032, 0.006259053945541382, 0.006259143352508545, 0.006258934736251831, 0.006259232759475708, 0.03237709403038025, 0.03237712383270264, 0.02918913960456848, 0.02918875217437744, 0.007908910512924194, 0.007908999919891357, 2.4497509002685547e-05, 2.446770668029785e-05]"
mp-1662960,5.693752080202103,"[0.003368467092514038, 0.003324061632156372, 0.002176612615585327, 0.002173706889152527, 2.713130474090576, 2.7130889892578125, 0.004644185304641724, 0.004655331373214722, 0.008138544857501984, 0.004275381565093994, 0.004278071224689484, 0.008144944906234741, 0.015702202916145325, 0.01240462064743042, 0.011131301522254944, 0.011108309030532837, 0.014522135257720947, 0.014574721455574036, 0.008629754185676575, 0.023096591234207153, 0.023117274045944214, 0.008607536554336548, 0.014528602361679077, 0.014526069164276123, 0.011118277907371521, 0.01112152636051178, 0.01244094967842102, 0.015723437070846558]"
mp-1228629,14.010882288217545,"[0.003416299819946289, 0.0034162700176239014, 0.012172192335128784, 0.01217237114906311, 3.93025541305542, 3.93025541305542, 2.66721773147583, 2.6672182083129883, 0.007104158401489258, 0.007104158401489258, 0.08948349952697754, 0.08948320150375366, 0.07224783301353455, 0.07224798202514648, 0.07224789261817932, 0.07224798202514648, 0.04633784294128418, 0.04633793234825134, 0.046337902545928955, 0.046337902545928955, 0.029310017824172974, 0.029309988021850586, 0.02930992841720581, 0.029310166835784912]"
mp-756305,11.102456226944923,"[0.0013501942157745361, 0.001341596245765686, 0.0013111233711242676, 0.0013157278299331665, 0.00403788685798645, 0.004046842455863953, 0.004037082195281982, 0.004065394401550293, 0.004068136215209961, 0.004066020250320435, 0.004073545336723328, 0.004075229167938232, 2.4447309970855713, 2.4422740936279297, 2.4433889389038086, 2.441462278366089, 0.007042407989501953, 0.0069702863693237305, 0.007059603929519653, 0.007061362266540527, 0.005909174680709839, 0.005910724401473999, 0.005875572562217712, 0.005878925323486328, 0.01556578278541565, 0.015615731477737427, 0.01565176248550415, 0.015585988759994507, 0.08325672149658203, 0.08351677656173706, 0.08336734771728516, 0.08323070406913757, 0.11288195848464966, 0.11286342144012451, 0.11295658349990845, 0.11285090446472168, 0.028668880462646484, 0.028596580028533936, 0.02877756953239441, 0.02884557843208313, 0.020413130521774292, 0.02026507258415222, 0.020377248525619507, 0.020274490118026733, 0.0245782732963562, 0.024676859378814697, 0.024549752473831177, 0.024616390466690063, 0.02476164698600769, 0.024833261966705322, 0.024751335382461548, 0.024773329496383667]"
mp-756360,1.9579631462693214,"[0.003597244620323181, 0.005125269293785095, 0.005125224590301514, 0.005125373601913452, 0.005125418305397034, 0.003597050905227661, 0.6804565191268921, 0.6804574728012085, 0.003808625042438507, 0.0038084834814071655, 0.00348585844039917, 0.003485739231109619, 0.01981121301651001, 0.05374181270599365, 0.0715227723121643, 0.03495696187019348, 0.03495702147483826, 0.03683635592460632, 0.025556474924087524, 0.02555587887763977, 0.03683611750602722, 0.03495702147483826, 0.03495699167251587, 0.07152301073074341, 0.053741633892059326, 0.01981160044670105]"
mp-756337,7.3503806963562965,"[0.00115928053855896, 0.0010371953248977661, 0.004966080188751221, 0.005096614360809326, 2.792853832244873, 2.77899169921875, 0.5819152593612671, 0.5918803811073303, 0.003157608211040497, 0.003507174551486969, 0.005779571831226349, 0.005811259150505066, 0.02976587414741516, 0.035439491271972656, 0.038029998540878296, 0.038947612047195435, 0.0029944777488708496, 0.008885234594345093, 0.04132702946662903, 0.04295030236244202, 0.02708229422569275, 0.025826632976531982, 0.03420969843864441, 0.03416520357131958, 0.052110493183135986, 0.05540075898170471, 0.05404123663902283, 0.053048402070999146]"
mp-757895,13.056161239743233,"[0.004821494221687317, 0.004822656512260437, 9.98377799987793e-06, 1.1101365089416504e-05, 3.7356910705566406, 3.742189407348633, 2.6802945137023926, 2.679743766784668, 0.00902363657951355, 0.009174644947052002, 0.0010313093662261963, 0.001136675477027893, 0.008253544569015503, 0.008144110441207886, 0.005880624055862427, 0.005595669150352478, 0.0034577548503875732, 0.0035068094730377197, 0.012902230024337769, 0.009828656911849976, 0.010145753622055054, 0.010153576731681824, 0.010956719517707825, 0.010952934622764587, 0.022130608558654785, 0.02214553952217102, 0.02207869291305542, 0.022077754139900208]"
mp-771041,6.297608561813831,"[0.0010185763239860535, 0.0005299597978591919, 0.000529855489730835, 0.0005298107862472534, 0.0005296766757965088, 0.0010187029838562012, 2.684013843536377, 2.6840145587921143, 0.0067922621965408325, 0.006791979074478149, 0.018422871828079224, 0.018422603607177734, 0.0015711486339569092, 0.020791441202163696, 0.0086192786693573, 0.09424462914466858, 0.09424474835395813, 0.10811156034469604, 0.10991474986076355, 0.1099151074886322, 0.10811129212379456, 0.09424412250518799, 0.09424448013305664, 0.008619159460067749, 0.020791083574295044, 0.001571059226989746]"
mp-771167,1.8782819360494614,"[0.0015896260738372803, 0.004863724112510681, 0.004863634705543518, 0.00486341118812561, 0.004864007234573364, 0.001589655876159668, 0.7159518003463745, 0.715951144695282, 0.004482164978981018, 0.004482179880142212, 0.009266287088394165, 0.009266078472137451, 0.01457434892654419, 0.05243176221847534, 0.0540614128112793, 0.01864728331565857, 0.018647193908691406, 0.0307902991771698, 0.00897178053855896, 0.00897204875946045, 0.03079017996788025, 0.01864713430404663, 0.01864725351333618, 0.05406150221824646, 0.05243143439292908, 0.014574587345123291]"
mp-772664,4.925197221338749,"[0.004877105355262756, 0.004876881837844849, 0.0048770904541015625, 0.004877060651779175, 2.1805005073547363, 2.180499315261841, 0.0027192160487174988, 0.0027194619178771973, 0.009343326091766357, 0.009343564510345459, 0.02265426516532898, 0.04802823066711426, 0.051496803760528564, 0.03542435169219971, 0.03542432188987732, 0.03455477952957153, 0.032699257135391235, 0.03269916772842407, 0.034555137157440186, 0.03542417287826538, 0.03542417287826538, 0.05149659514427185, 0.04802817106246948, 0.02265426516532898]"
mp-773463,6.396491169929504,"[0.01071186363697052, 0.010711759328842163, 0.010711640119552612, 0.010711684823036194, 2.784215211868286, 2.7842164039611816, 0.001186862587928772, 0.0011868327856063843, 0.004503071308135986, 0.0045032799243927, 0.03431794047355652, 0.059514909982681274, 0.06007000803947449, 0.04144710302352905, 0.04144731163978577, 0.05904513597488403, 0.09107303619384766, 0.09107276797294617, 0.05904543399810791, 0.04144769906997681, 0.04144737124443054, 0.06007036566734314, 0.05951511859893799, 0.034318357706069946]"
mp-1228604,15.33841347694397,"[0.015407085418701172, 0.015406787395477295, 0.022504299879074097, 0.02250462770462036, 4.22371244430542, 4.1605377197265625, 4.225297927856445, 1.8921773433685303, 0.05610641837120056, 0.05610576272010803, 0.07035568356513977, 0.07035544514656067, 0.056106120347976685, 0.05610606074333191, 0.070355623960495, 0.07035541534423828, 0.04410526156425476, 0.08340397477149963, 0.0441054105758667, 0.0834040641784668]"
mp-1120802,18.60854583978653,"[0.0011938214302062988, 0.0017693936824798584, 0.0010801851749420166, 0.0010803043842315674, 0.001769721508026123, 0.0011939704418182373, 0.0010802745819091797, 0.0010806620121002197, 8.402764797210693e-05, 8.447468280792236e-05, 0.0007943809032440186, 0.00417444109916687, 3.1305935382843018, 1.4768257141113281, 1.674309253692627, 0.2077547311782837, 1.3527613878250122, 1.3527638912200928, 0.20775562524795532, 1.6743097305297852, 1.3527629375457764, 1.3527624607086182, 1.6982330083847046, 1.6982338428497314, 0.03996855020523071, 0.08299863338470459, 0.05032256245613098, 0.05032271146774292, 0.08027809858322144, 0.059755921363830566, 0.06164756417274475, 0.06164771318435669, 0.05975577235221863, 0.08027881383895874, 0.06164759397506714, 0.0616479218006134, 0.08299848437309265, 0.03996843099594116, 0.05032235383987427, 0.05032286047935486, 0.046761155128479004, 0.046761125326156616, 0.045279502868652344, 0.08130311965942383, 0.046761393547058105, 0.04676109552383423, 0.04527965188026428, 0.08130303025245667]"
