feature_index,meaning,block_type,mean_abs_shap
574,Bi__std__OFM_component_10,species_block,0.0
575,Bi__std__OFM_component_11,species_block,0.0
576,Bi__std__OFM_component_12,species_block,0.0
577,Bi__std__OFM_component_13,species_block,0.0
578,Bi__std__OFM_component_14,species_block,0.0
579,Bi__std__OFM_component_15,species_block,0.0
580,Bi__std__OFM_component_16,species_block,0.0
581,Bi__std__OFM_component_17,species_block,0.0
582,Bi__std__OFM_component_18,species_block,0.0
583,Bi__std__OFM_component_19,species_block,0.0
584,Bi__std__OFM_component_20,species_block,0.0
585,Bi__std__OFM_component_21,species_block,0.0
586,Bi__std__OFM_component_22,species_block,0.0
587,Bi__std__OFM_component_23,species_block,0.0
588,Bi__std__OFM_component_24,species_block,0.0
589,Bi__std__OFM_component_25,species_block,0.0
590,Bi__std__OFM_component_26,species_block,0.0
591,Bi__std__OFM_component_27,species_block,0.0
592,Bi__std__OFM_component_28,species_block,0.0
593,Bi__std__OFM_component_29,species_block,0.0
594,Bi__std__OFM_component_30,species_block,0.0
595,Bi__std__OFM_component_31,species_block,0.0
596,Bi__std__atomic_mass_norm,species_block,0.0
597,Bi__std__atomic_number_norm,species_block,0.0
598,Bi__std__atomic_radius_norm,species_block,0.0
599,Bi__std__electron_affinity_norm,species_block,0.0
600,Br__count,species_block,2.2300060408042553e-09
601,Br__mean__magmom,species_block,7.041500133198042e-10
602,Br__mean__OFM_component_0,species_block,0.0
603,Br__mean__OFM_component_1,species_block,4.2575535772471085e-11
604,Br__mean__OFM_component_2,species_block,0.0
605,Br__mean__OFM_component_3,species_block,0.0
606,Br__mean__OFM_component_4,species_block,0.0
607,Br__mean__OFM_component_5,species_block,0.0
608,Br__mean__OFM_component_6,species_block,3.716095591244084e-10
609,Br__mean__OFM_component_7,species_block,0.0
610,Br__mean__OFM_component_8,species_block,0.0
611,Br__mean__OFM_component_9,species_block,0.0
612,Br__mean__OFM_component_10,species_block,0.0
613,Br__mean__OFM_component_11,species_block,0.0
614,Br__mean__OFM_component_12,species_block,0.0
615,Br__mean__OFM_component_13,species_block,0.0
616,Br__mean__OFM_component_14,species_block,0.0
617,Br__mean__OFM_component_15,species_block,0.0
618,Br__mean__OFM_component_16,species_block,0.0
619,Br__mean__OFM_component_17,species_block,8.559919862705102e-11
620,Br__mean__OFM_component_18,species_block,0.0
621,Br__mean__OFM_component_19,species_block,0.0
622,Br__mean__OFM_component_20,species_block,0.0
623,Br__mean__OFM_component_21,species_block,0.0
624,Br__mean__OFM_component_22,species_block,0.0
625,Br__mean__OFM_component_23,species_block,0.0
626,Br__mean__OFM_component_24,species_block,0.0
627,Br__mean__OFM_component_25,species_block,0.0
628,Br__mean__OFM_component_26,species_block,0.0
629,Br__mean__OFM_component_27,species_block,0.0
630,Br__mean__OFM_component_28,species_block,0.0
631,Br__mean__OFM_component_29,species_block,0.0
632,Br__mean__OFM_component_30,species_block,0.0
633,Br__mean__OFM_component_31,species_block,0.0
634,Br__mean__atomic_mass_norm,species_block,2.6604521110584755e-11
635,Br__mean__atomic_number_norm,species_block,1.4670487757939555e-12
636,Br__mean__atomic_radius_norm,species_block,1.701998538603533e-09
637,Br__mean__electron_affinity_norm,species_block,2.0572792180928446e-12
638,Br__std__magmom,species_block,0.0
639,Br__std__OFM_component_0,species_block,0.0
640,Br__std__OFM_component_1,species_block,0.0
641,Br__std__OFM_component_2,species_block,0.0
642,Br__std__OFM_component_3,species_block,0.0
643,Br__std__OFM_component_4,species_block,0.0
644,Br__std__OFM_component_5,species_block,0.0
645,Br__std__OFM_component_6,species_block,0.0
646,Br__std__OFM_component_7,species_block,0.0
647,Br__std__OFM_component_8,species_block,0.0
648,Br__std__OFM_component_9,species_block,0.0
649,Br__std__OFM_component_10,species_block,0.0
650,Br__std__OFM_component_11,species_block,0.0
651,Br__std__OFM_component_12,species_block,0.0
652,Br__std__OFM_component_13,species_block,0.0
653,Br__std__OFM_component_14,species_block,0.0
654,Br__std__OFM_component_15,species_block,0.0
655,Br__std__OFM_component_16,species_block,0.0
656,Br__std__OFM_component_17,species_block,0.0
657,Br__std__OFM_component_18,species_block,0.0
658,Br__std__OFM_component_19,species_block,0.0
659,Br__std__OFM_component_20,species_block,0.0
660,Br__std__OFM_component_21,species_block,0.0
661,Br__std__OFM_component_22,species_block,0.0
662,Br__std__OFM_component_23,species_block,0.0
663,Br__std__OFM_component_24,species_block,0.0
664,Br__std__OFM_component_25,species_block,0.0
665,Br__std__OFM_component_26,species_block,0.0
666,Br__std__OFM_component_27,species_block,0.0
667,Br__std__OFM_component_28,species_block,0.0
668,Br__std__OFM_component_29,species_block,0.0
669,Br__std__OFM_component_30,species_block,0.0
670,Br__std__OFM_component_31,species_block,0.0
671,Br__std__atomic_mass_norm,species_block,0.0
672,Br__std__atomic_number_norm,species_block,0.0
673,Br__std__atomic_radius_norm,species_block,0.0
674,Br__std__electron_affinity_norm,species_block,0.0
675,C__count,species_block,2.8700900684226854e-06
676,C__mean__magmom,species_block,1.5224530499057644e-06
677,C__mean__OFM_component_0,species_block,0.0
678,C__mean__OFM_component_1,species_block,1.276805393300115e-06
679,C__mean__OFM_component_2,species_block,0.0
680,C__mean__OFM_component_3,species_block,5.649845973077662e-06
681,C__mean__OFM_component_4,species_block,0.0
682,C__mean__OFM_component_5,species_block,0.0
683,C__mean__OFM_component_6,species_block,0.0
684,C__mean__OFM_component_7,species_block,0.0
685,C__mean__OFM_component_8,species_block,0.0
686,C__mean__OFM_component_9,species_block,0.0
687,C__mean__OFM_component_10,species_block,0.0
688,C__mean__OFM_component_11,species_block,0.0
689,C__mean__OFM_component_12,species_block,0.0
690,C__mean__OFM_component_13,species_block,0.0
691,C__mean__OFM_component_14,species_block,0.0
692,C__mean__OFM_component_15,species_block,0.0
693,C__mean__OFM_component_16,species_block,0.0
694,C__mean__OFM_component_17,species_block,0.0
695,C__mean__OFM_component_18,species_block,0.0
696,C__mean__OFM_component_19,species_block,0.0
697,C__mean__OFM_component_20,species_block,0.0
698,C__mean__OFM_component_21,species_block,0.0
699,C__mean__OFM_component_22,species_block,0.0
700,C__mean__OFM_component_23,species_block,0.0
701,C__mean__OFM_component_24,species_block,0.0
702,C__mean__OFM_component_25,species_block,0.0
703,C__mean__OFM_component_26,species_block,0.0
704,C__mean__OFM_component_27,species_block,0.0
705,C__mean__OFM_component_28,species_block,0.0
706,C__mean__OFM_component_29,species_block,0.0
707,C__mean__OFM_component_30,species_block,0.0
708,C__mean__OFM_component_31,species_block,0.0
709,C__mean__atomic_mass_norm,species_block,2.5341645107600753e-06
710,C__mean__atomic_number_norm,species_block,1.68192297214503e-06
711,C__mean__atomic_radius_norm,species_block,4.017745222494629e-07
712,C__mean__electron_affinity_norm,species_block,7.974203573969339e-07
713,C__std__magmom,species_block,1.847093344622408e-09
714,C__std__OFM_component_0,species_block,0.0
715,C__std__OFM_component_1,species_block,0.0
716,C__std__OFM_component_2,species_block,0.0
717,C__std__OFM_component_3,species_block,0.0
718,C__std__OFM_component_4,species_block,0.0
719,C__std__OFM_component_5,species_block,0.0
720,C__std__OFM_component_6,species_block,0.0
721,C__std__OFM_component_7,species_block,0.0
722,C__std__OFM_component_8,species_block,0.0
723,C__std__OFM_component_9,species_block,0.0
724,C__std__OFM_component_10,species_block,0.0
725,C__std__OFM_component_11,species_block,0.0
726,C__std__OFM_component_12,species_block,0.0
727,C__std__OFM_component_13,species_block,0.0
728,C__std__OFM_component_14,species_block,0.0
729,C__std__OFM_component_15,species_block,0.0
730,C__std__OFM_component_16,species_block,0.0
731,C__std__OFM_component_17,species_block,0.0
732,C__std__OFM_component_18,species_block,0.0
733,C__std__OFM_component_19,species_block,0.0
734,C__std__OFM_component_20,species_block,0.0
735,C__std__OFM_component_21,species_block,0.0
736,C__std__OFM_component_22,species_block,0.0
737,C__std__OFM_component_23,species_block,0.0
738,C__std__OFM_component_24,species_block,0.0
739,C__std__OFM_component_25,species_block,0.0
740,C__std__OFM_component_26,species_block,0.0
741,C__std__OFM_component_27,species_block,0.0
742,C__std__OFM_component_28,species_block,0.0
743,C__std__OFM_component_29,species_block,0.0
744,C__std__OFM_component_30,species_block,0.0
745,C__std__OFM_component_31,species_block,0.0
746,C__std__atomic_mass_norm,species_block,0.0
747,C__std__atomic_number_norm,species_block,0.0
748,C__std__atomic_radius_norm,species_block,0.0
749,C__std__electron_affinity_norm,species_block,0.0
750,Ca__count,species_block,1.2886288087427462e-06
751,Ca__mean__magmom,species_block,0.0
752,Ca__mean__OFM_component_0,species_block,0.0
753,Ca__mean__OFM_component_1,species_block,5.548548370632748e-07
754,Ca__mean__OFM_component_2,species_block,0.0
755,Ca__mean__OFM_component_3,species_block,0.0
756,Ca__mean__OFM_component_4,species_block,0.0
757,Ca__mean__OFM_component_5,species_block,0.0
758,Ca__mean__OFM_component_6,species_block,0.0
759,Ca__mean__OFM_component_7,species_block,0.0
760,Ca__mean__OFM_component_8,species_block,0.0
761,Ca__mean__OFM_component_9,species_block,0.0
762,Ca__mean__OFM_component_10,species_block,0.0
763,Ca__mean__OFM_component_11,species_block,0.0
764,Ca__mean__OFM_component_12,species_block,0.0
765,Ca__mean__OFM_component_13,species_block,0.0
766,Ca__mean__OFM_component_14,species_block,0.0
767,Ca__mean__OFM_component_15,species_block,0.0
768,Ca__mean__OFM_component_16,species_block,0.0
769,Ca__mean__OFM_component_17,species_block,0.0
770,Ca__mean__OFM_component_18,species_block,0.0
771,Ca__mean__OFM_component_19,species_block,0.0
772,Ca__mean__OFM_component_20,species_block,0.0
773,Ca__mean__OFM_component_21,species_block,0.0
774,Ca__mean__OFM_component_22,species_block,0.0
775,Ca__mean__OFM_component_23,species_block,0.0
776,Ca__mean__OFM_component_24,species_block,0.0
777,Ca__mean__OFM_component_25,species_block,0.0
778,Ca__mean__OFM_component_26,species_block,0.0
779,Ca__mean__OFM_component_27,species_block,0.0
780,Ca__mean__OFM_component_28,species_block,0.0
781,Ca__mean__OFM_component_29,species_block,0.0
782,Ca__mean__OFM_component_30,species_block,0.0
783,Ca__mean__OFM_component_31,species_block,0.0
784,Ca__mean__atomic_mass_norm,species_block,2.0033985751790172e-07
785,Ca__mean__atomic_number_norm,species_block,3.696425395261479e-07
786,Ca__mean__atomic_radius_norm,species_block,2.346628509160276e-07
787,Ca__mean__electron_affinity_norm,species_block,1.06936251194396e-06
788,Ca__std__magmom,species_block,0.0
789,Ca__std__OFM_component_0,species_block,0.0
790,Ca__std__OFM_component_1,species_block,0.0
791,Ca__std__OFM_component_2,species_block,0.0
792,Ca__std__OFM_component_3,species_block,0.0
793,Ca__std__OFM_component_4,species_block,0.0
794,Ca__std__OFM_component_5,species_block,0.0
795,Ca__std__OFM_component_6,species_block,0.0
796,Ca__std__OFM_component_7,species_block,0.0
797,Ca__std__OFM_component_8,species_block,0.0
798,Ca__std__OFM_component_9,species_block,0.0
799,Ca__std__OFM_component_10,species_block,0.0
800,Ca__std__OFM_component_11,species_block,0.0
801,Ca__std__OFM_component_12,species_block,0.0
802,Ca__std__OFM_component_13,species_block,0.0
803,Ca__std__OFM_component_14,species_block,0.0
804,Ca__std__OFM_component_15,species_block,0.0
805,Ca__std__OFM_component_16,species_block,0.0
806,Ca__std__OFM_component_17,species_block,0.0
807,Ca__std__OFM_component_18,species_block,0.0
808,Ca__std__OFM_component_19,species_block,0.0
809,Ca__std__OFM_component_20,species_block,0.0
810,Ca__std__OFM_component_21,species_block,0.0
811,Ca__std__OFM_component_22,species_block,0.0
812,Ca__std__OFM_component_23,species_block,0.0
813,Ca__std__OFM_component_24,species_block,0.0
814,Ca__std__OFM_component_25,species_block,0.0
815,Ca__std__OFM_component_26,species_block,0.0
816,Ca__std__OFM_component_27,species_block,0.0
817,Ca__std__OFM_component_28,species_block,0.0
818,Ca__std__OFM_component_29,species_block,0.0
819,Ca__std__OFM_component_30,species_block,0.0
820,Ca__std__OFM_component_31,species_block,0.0
821,Ca__std__atomic_mass_norm,species_block,0.0
822,Ca__std__atomic_number_norm,species_block,0.0
823,Ca__std__atomic_radius_norm,species_block,0.0
824,Ca__std__electron_affinity_norm,species_block,0.0
825,Cd__count,species_block,0.0
826,Cd__mean__magmom,species_block,0.0
827,Cd__mean__OFM_component_0,species_block,0.0
828,Cd__mean__OFM_component_1,species_block,4.054328712754796e-12
829,Cd__mean__OFM_component_2,species_block,0.0
830,Cd__mean__OFM_component_3,species_block,0.0
831,Cd__mean__OFM_component_4,species_block,0.0
832,Cd__mean__OFM_component_5,species_block,0.0
833,Cd__mean__OFM_component_6,species_block,0.0
834,Cd__mean__OFM_component_7,species_block,0.0
835,Cd__mean__OFM_component_8,species_block,0.0
836,Cd__mean__OFM_component_9,species_block,0.0
837,Cd__mean__OFM_component_10,species_block,0.0
838,Cd__mean__OFM_component_11,species_block,0.0
839,Cd__mean__OFM_component_12,species_block,0.0
840,Cd__mean__OFM_component_13,species_block,0.0
841,Cd__mean__OFM_component_14,species_block,0.0
842,Cd__mean__OFM_component_15,species_block,0.0
843,Cd__mean__OFM_component_16,species_block,0.0
844,Cd__mean__OFM_component_17,species_block,1.9564754438761156e-11
845,Cd__mean__OFM_component_18,species_block,0.0
846,Cd__mean__OFM_component_19,species_block,0.0
847,Cd__mean__OFM_component_20,species_block,0.0
848,Cd__mean__OFM_component_21,species_block,0.0
849,Cd__mean__OFM_component_22,species_block,0.0
850,Cd__mean__OFM_component_23,species_block,0.0
851,Cd__mean__OFM_component_24,species_block,0.0
852,Cd__mean__OFM_component_25,species_block,0.0
853,Cd__mean__OFM_component_26,species_block,0.0
854,Cd__mean__OFM_component_27,species_block,0.0
855,Cd__mean__OFM_component_28,species_block,0.0
856,Cd__mean__OFM_component_29,species_block,0.0
857,Cd__mean__OFM_component_30,species_block,0.0
858,Cd__mean__OFM_component_31,species_block,0.0
859,Cd__mean__atomic_mass_norm,species_block,8.841266208037268e-13
860,Cd__mean__atomic_number_norm,species_block,3.990107870777138e-12
861,Cd__mean__atomic_radius_norm,species_block,4.889527097873269e-10
862,Cd__mean__electron_affinity_norm,species_block,0.0
863,Cd__std__magmom,species_block,0.0
864,Cd__std__OFM_component_0,species_block,0.0
865,Cd__std__OFM_component_1,species_block,0.0
866,Cd__std__OFM_component_2,species_block,0.0
867,Cd__std__OFM_component_3,species_block,0.0
868,Cd__std__OFM_component_4,species_block,0.0
869,Cd__std__OFM_component_5,species_block,0.0
870,Cd__std__OFM_component_6,species_block,0.0
871,Cd__std__OFM_component_7,species_block,0.0
872,Cd__std__OFM_component_8,species_block,0.0
873,Cd__std__OFM_component_9,species_block,0.0
874,Cd__std__OFM_component_10,species_block,0.0
875,Cd__std__OFM_component_11,species_block,0.0
876,Cd__std__OFM_component_12,species_block,0.0
877,Cd__std__OFM_component_13,species_block,0.0
878,Cd__std__OFM_component_14,species_block,0.0
879,Cd__std__OFM_component_15,species_block,0.0
880,Cd__std__OFM_component_16,species_block,0.0
881,Cd__std__OFM_component_17,species_block,0.0
882,Cd__std__OFM_component_18,species_block,0.0
883,Cd__std__OFM_component_19,species_block,0.0
884,Cd__std__OFM_component_20,species_block,0.0
885,Cd__std__OFM_component_21,species_block,0.0
886,Cd__std__OFM_component_22,species_block,0.0
887,Cd__std__OFM_component_23,species_block,0.0
888,Cd__std__OFM_component_24,species_block,0.0
889,Cd__std__OFM_component_25,species_block,0.0
890,Cd__std__OFM_component_26,species_block,0.0
